id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
APART_128,106.867,-6.251,CR_LDUAL-DUH_H:19,2,4950.32,68358242.36,Kota Jakarta Timur,Kramat Jati,Cawang,Kota Jakarta Timur_Kramat Jati_Cawang,residential
APART_129,106.899,-6.183,CR_LDUAL-DUH_H:19,1,2456.06,74931150.28,Kota Jakarta Timur,Pulo Gadung,Pulo Gadung,Kota Jakarta Timur_Pulo Gadung_Pulo Gadung,residential
APART_130,106.785,-6.136,CR_LDUAL-DUH_H:19,1,2524.34,74931150.28,Kota Jakarta Utara,Penjaringan,Pejagalan,Kota Jakarta Utara_Penjaringan_Pejagalan,residential
APART_134,106.719,-6.171,CR_LDUAL-DUH_H:20,1,4529.35,63714126.76,Kota Jakarta Barat,Cengkareng,Duri Kosambi,Kota Jakarta Barat_Cengkareng_Duri Kosambi,residential
APART_135,106.719,-6.171,CR_LDUAL-DUH_H:20,1,3283.78,46192741.9,Kota Jakarta Barat,Cengkareng,Duri Kosambi,Kota Jakarta Barat_Cengkareng_Duri Kosambi,residential
APART_136,106.719,-6.171,CR_LDUAL-DUH_H:20,1,4529.35,63714126.76,Kota Jakarta Barat,Cengkareng,Duri Kosambi,Kota Jakarta Barat_Cengkareng_Duri Kosambi,residential
APART_137,106.783,-6.173,CR_LDUAL-DUH_H:20,1,945.01,37545824.69,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_138,106.783,-6.173,CR_LDUAL-DUH_H:20,1,950.74,37773375.15,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_139,106.814,-6.151,CR_LDUAL-DUH_H:20,4,1014.27,32767265.19,Kota Jakarta Barat,Taman Sari,Keagungan,Kota Jakarta Barat_Taman Sari_Keagungan,residential
APART_140,106.808,-6.173,CR_LDUAL-DUH_H:20,2,231.63,6826513.58,Kota Jakarta Pusat,Gambir,Cideng,Kota Jakarta Pusat_Gambir_Cideng,residential
APART_141,106.828,-6.142,CR_LDUAL-DUH_H:20,4,1399.03,45510090.54,Kota Jakarta Pusat,Sawah Besar,Mangga Dua Selatan,Kota Jakarta Pusat_Sawah Besar_Mangga Dua Selatan,residential
APART_142,106.839,-6.176,CR_LDUAL-DUH_H:20,1,1674.31,53929457.29,Kota Jakarta Pusat,Senen,Senen,Kota Jakarta Pusat_Senen_Senen,residential
APART_143,106.801,-6.216,CR_LDUAL-DUH_H:20,2,529.76,19967552.22,Kota Jakarta Pusat,Tanah Abang,Gelora,Kota Jakarta Pusat_Tanah Abang_Gelora,residential
APART_144,106.792,-6.245,CR_LDUAL-DUH_H:20,1,2705.08,79642658.44,Kota Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kota Jakarta Selatan_Kebayoran Baru_Kramat Pela,residential
APART_145,106.782,-6.229,CR_LDUAL-DUH_H:20,1,910.33,33374066.4,Kota Jakarta Selatan,Kebayoran Lama,Grogol Selatan,Kota Jakarta Selatan_Kebayoran Lama_Grogol Selatan,residential
APART_146,106.822,-6.236,CR_LDUAL-DUH_H:20,1,1400.54,45510090.54,Kota Jakarta Selatan,Mampang Prapatan,Kuningan Barat,Kota Jakarta Selatan_Mampang Prapatan_Kuningan Barat,residential
APART_147,106.829,-6.243,CR_LDUAL-DUH_H:20,2,543.58,18488474.28,Kota Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,Kota Jakarta Selatan_Mampang Prapatan_Mampang Prapatan,residential
APART_148,106.817,-6.248,CR_LDUAL-DUH_H:20,4,1055.66,30491760.66,Kota Jakarta Selatan,Mampang Prapatan,Pela Mampang,Kota Jakarta Selatan_Mampang Prapatan_Pela Mampang,residential
APART_149,106.841,-6.248,CR_LDUAL-DUH_H:20,3,1041.67,31212337.09,Kota Jakarta Selatan,Pancoran,Pancoran,Kota Jakarta Selatan_Pancoran_Pancoran,residential
APART_150,106.828,-6.22,CR_LDUAL-DUH_H:20,1,221.88,9898444.69,Kota Jakarta Selatan,Setia Budi,Karet Kuningan,Kota Jakarta Selatan_Setia Budi_Karet Kuningan,residential
APART_151,106.839,-6.217,CR_LDUAL-DUH_H:20,1,1182.97,39821329.22,Kota Jakarta Selatan,Setia Budi,Menteng Atas,Kota Jakarta Selatan_Setia Budi_Menteng Atas,residential
APART_152,106.841,-6.231,CR_LDUAL-DUH_H:20,4,935.78,28102480.91,Kota Jakarta Selatan,Tebet,Menteng Dalam,Kota Jakarta Selatan_Tebet_Menteng Dalam,residential
APART_153,106.841,-6.231,CR_LDUAL-DUH_H:20,7,1166.88,34993467.12,Kota Jakarta Selatan,Tebet,Menteng Dalam,Kota Jakarta Selatan_Tebet_Menteng Dalam,residential
APART_154,106.849,-6.235,CR_LDUAL-DUH_H:20,1,443.76,12287724.45,Kota Jakarta Selatan,Tebet,Tebet Barat,Kota Jakarta Selatan_Tebet_Tebet Barat,residential
APART_155,106.855,-6.234,CR_LDUAL-DUH_H:20,2,1493.93,39423115.93,Kota Jakarta Selatan,Tebet,Tebet Timur,Kota Jakarta Selatan_Tebet_Tebet Timur,residential
APART_156,106.908,-6.334,CR_LDUAL-DUH_H:20,1,2976.58,56887613.17,Kota Jakarta Timur,Cipayung,Cilangkap,Kota Jakarta Timur_Cipayung_Cilangkap,residential
APART_157,106.867,-6.251,CR_LDUAL-DUH_H:20,1,9900.65,118326235.4,Kota Jakarta Timur,Kramat Jati,Cawang,Kota Jakarta Timur_Kramat Jati_Cawang,residential
APART_158,106.915,-6.164,CR_LDUAL-DUH_H:20,9,2463.47,75850150.9,Kota Jakarta Utara,Kelapa Gading,Pegangsaan Dua,Kota Jakarta Utara_Kelapa Gading_Pegangsaan Dua,residential
APART_172,106.735,-6.141,CR_LDUAL-DUH_H:21,1,1742.75,52807499.02,Kota Jakarta Barat,Cengkareng,Cengkareng Timur,Kota Jakarta Barat_Cengkareng_Cengkareng Timur,residential
APART_173,106.7,-6.151,CR_LDUAL-DUH_H:21,1,585.38,19056619.21,Kota Jakarta Barat,Kali Deres,Kalideres,Kota Jakarta Barat_Kali Deres_Kalideres,residential
APART_174,106.7,-6.151,CR_LDUAL-DUH_H:21,1,564.22,18367825.74,Kota Jakarta Barat,Kali Deres,Kalideres,Kota Jakarta Barat_Kali Deres_Kalideres,residential
APART_175,106.7,-6.151,CR_LDUAL-DUH_H:21,1,585.38,19056619.21,Kota Jakarta Barat,Kali Deres,Kalideres,Kota Jakarta Barat_Kali Deres_Kalideres,residential
APART_176,106.76,-6.182,CR_LDUAL-DUH_H:21,1,1422.6,43164390.5,Kota Jakarta Barat,Kebon Jeruk,Kedoya Selatan,Kota Jakarta Barat_Kebon Jeruk_Kedoya Selatan,residential
APART_177,106.755,-6.208,CR_LDUAL-DUH_H:21,1,1385.05,40179618.82,Kota Jakarta Barat,Kembangan,Srengseng,Kota Jakarta Barat_Kembangan_Srengseng,residential
APART_178,106.755,-6.208,CR_LDUAL-DUH_H:21,1,1788.7,51889107.73,Kota Jakarta Barat,Kembangan,Srengseng,Kota Jakarta Barat_Kembangan_Srengseng,residential
APART_179,106.755,-6.208,CR_LDUAL-DUH_H:21,1,1385.05,40179618.82,Kota Jakarta Barat,Kembangan,Srengseng,Kota Jakarta Barat_Kembangan_Srengseng,residential
APART_180,106.779,-6.301,CR_LDUAL-DUH_H:21,2,443.66,12914877.48,Kota Jakarta Selatan,Cilandak,Lebak Bulus,Kota Jakarta Selatan_Cilandak_Lebak Bulus,residential
APART_181,106.848,-6.28,CR_LDUAL-DUH_H:21,2,1103.92,31454901.59,Kota Jakarta Selatan,Pasar Minggu,Pejaten Timur,Kota Jakarta Selatan_Pasar Minggu_Pejaten Timur,residential
APART_187,106.76,-6.182,CR_LDUAL-DUH_H:22,2,472.94,14477824.43,Kota Jakarta Barat,Kebon Jeruk,Kedoya Selatan,Kota Jakarta Barat_Kebon Jeruk_Kedoya Selatan,residential
APART_188,106.738,-6.197,CR_LDUAL-DUH_H:22,1,1184.9,36136649.78,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_189,106.824,-6.164,CR_LDUAL-DUH_H:22,1,858.52,27449955.12,Kota Jakarta Pusat,Gambir,Kebon Kelapa,Kota Jakarta Pusat_Gambir_Kebon Kelapa,residential
APART_190,106.838,-6.149,CR_LDUAL-DUH_H:22,1,444.94,16145669.81,Kota Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Kota Jakarta Pusat_Sawah Besar_Gunung Sahari Utara,residential
APART_191,106.847,-6.194,CR_LDUAL-DUH_H:22,1,1892.26,57911297.73,Kota Jakarta Pusat,Senen,Kenari,Kota Jakarta Pusat_Senen_Kenari,residential
APART_192,106.817,-6.207,CR_LDUAL-DUH_H:22,2,301.6,10887323.97,Kota Jakarta Pusat,Tanah Abang,Karet Tengsin,Kota Jakarta Pusat_Tanah Abang_Karet Tengsin,residential
APART_193,106.821,-6.299,CR_LDUAL-DUH_H:22,2,688.22,20384776.8,Kota Jakarta Selatan,Pasar Minggu,Ragunan,Kota Jakarta Selatan_Pasar Minggu_Ragunan,residential
APART_194,106.881,-6.23,CR_LDUAL-DUH_H:22,8,2334.29,69493557.28,Kota Jakarta Timur,Jatinegara,Cipinang Besar Selatan,Kota Jakarta Timur_Jatinegara_Cipinang Besar Selatan,residential
APART_195,106.874,-6.237,CR_LDUAL-DUH_H:22,1,3277.68,41618919.3,Kota Jakarta Timur,Jatinegara,Cipinang Cempedak,Kota Jakarta Timur_Jatinegara_Cipinang Cempedak,residential
APART_196,106.864,-6.345,CR_LDUAL-DUH_H:22,2,1713.83,53394216.51,Kota Jakarta Timur,Pasar Rebo,Pekayon,Kota Jakarta Timur_Pasar Rebo_Pekayon,residential
APART_197,106.877,-6.151,CR_LDUAL-DUH_H:22,1,1911.52,57911297.73,Kota Jakarta Utara,Tanjung Priok,Sunter Jaya,Kota Jakarta Utara_Tanjung Priok_Sunter Jaya,residential
APART_211,106.839,-6.176,CR_LDUAL-DUH_H:23,3,529.85,17515973.95,Kota Jakarta Pusat,Senen,Senen,Kota Jakarta Pusat_Senen_Senen,residential
APART_212,106.801,-6.216,CR_LDUAL-DUH_H:23,1,963.21,37367411.1,Kota Jakarta Pusat,Tanah Abang,Gelora,Kota Jakarta Pusat_Tanah Abang_Gelora,residential
APART_213,106.779,-6.301,CR_LDUAL-DUH_H:23,2,1582.24,59534849.25,Kota Jakarta Selatan,Cilandak,Lebak Bulus,Kota Jakarta Selatan_Cilandak_Lebak Bulus,residential
APART_214,106.855,-6.249,CR_LDUAL-DUH_H:23,3,2891.29,40870605.89,Kota Jakarta Selatan,Pancoran,Pengadegan,Kota Jakarta Selatan_Pancoran_Pengadegan,residential
APART_231,106.783,-6.173,CR_LDUAL-DUH_H:24,2,286.37,11772372.39,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_232,106.738,-6.197,CR_LDUAL-DUH_H:24,1,4025.62,41595715.79,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_233,106.738,-6.197,CR_LDUAL-DUH_H:24,1,2685.01,27743557.6,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_234,106.738,-6.197,CR_LDUAL-DUH_H:24,1,1921.66,27798495.34,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_235,106.738,-6.197,CR_LDUAL-DUH_H:24,1,1541.89,22304721.56,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_236,106.738,-6.197,CR_LDUAL-DUH_H:24,5,2278.65,23544744.78,Kota Jakarta Barat,Kembangan,Meruya Utara,Kota Jakarta Barat_Kembangan_Meruya Utara,residential
APART_237,106.866,-6.19,CR_LDUAL-DUH_H:24,4,847.69,22073198.24,Kota Jakarta Pusat,Cempaka Putih,Rawa Sari,Kota Jakarta Pusat_Cempaka Putih_Rawa Sari,residential
APART_238,106.838,-6.149,CR_LDUAL-DUH_H:24,2,1085.22,35317117.18,Kota Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Kota Jakarta Pusat_Sawah Besar_Gunung Sahari Utara,residential
APART_239,106.838,-6.149,CR_LDUAL-DUH_H:24,2,1085.22,35317117.18,Kota Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Kota Jakarta Pusat_Sawah Besar_Gunung Sahari Utara,residential
APART_240,106.801,-6.216,CR_LDUAL-DUH_H:24,1,201.67,15774979.01,Kota Jakarta Pusat,Tanah Abang,Gelora,Kota Jakarta Pusat_Tanah Abang_Gelora,residential
APART_241,106.773,-6.238,CR_LDUAL-DUH_H:24,2,1138.62,35317117.18,Kota Jakarta Selatan,Kebayoran Lama,Cipulir,Kota Jakarta Selatan_Kebayoran Lama_Cipulir,residential
APART_242,106.773,-6.238,CR_LDUAL-DUH_H:24,1,759.08,23544744.78,Kota Jakarta Selatan,Kebayoran Lama,Cipulir,Kota Jakarta Selatan_Kebayoran Lama_Cipulir,residential
APART_243,106.818,-6.263,CR_LDUAL-DUH_H:24,1,1366.43,42380540.61,Kota Jakarta Selatan,Mampang Prapatan,Bangka,Kota Jakarta Selatan_Mampang Prapatan_Bangka,residential
APART_244,106.841,-6.231,CR_LDUAL-DUH_H:24,2,416.74,12949609.63,Kota Jakarta Selatan,Tebet,Menteng Dalam,Kota Jakarta Selatan_Tebet_Menteng Dalam,residential
APART_245,106.895,-6.155,CR_LDUAL-DUH_H:24,3,507.29,16010426.45,Kota Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,Kota Jakarta Utara_Kelapa Gading_Kelapa Gading Barat,residential
APART_246,106.895,-6.155,CR_LDUAL-DUH_H:24,1,1790.43,56507387.48,Kota Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,Kota Jakarta Utara_Kelapa Gading_Kelapa Gading Barat,residential
APART_247,106.904,-6.168,CR_LDUAL-DUH_H:24,1,1544.75,45676804.88,Kota Jakarta Utara,Kelapa Gading,Kelapa Gading Timur,Kota Jakarta Utara_Kelapa Gading_Kelapa Gading Timur,residential
APART_248,106.787,-6.113,CR_LDUAL-DUH_H:24,1,184.4,7220388.4,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_249,106.787,-6.113,CR_LDUAL-DUH_H:24,1,184.4,7220388.4,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_250,106.787,-6.113,CR_LDUAL-DUH_H:24,1,184.4,7220388.4,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_251,106.787,-6.113,CR_LDUAL-DUH_H:24,1,184.4,7220388.4,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_252,106.787,-6.113,CR_LDUAL-DUH_H:24,1,184.4,7220388.4,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_253,106.787,-6.113,CR_LDUAL-DUH_H:24,4,2020.36,59332756.86,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_266,106.76,-6.182,CR_LDUAL-DUH_H:25,1,635.63,19617890.83,Kota Jakarta Barat,Kebon Jeruk,Kedoya Selatan,Kota Jakarta Barat_Kebon Jeruk_Kedoya Selatan,residential
APART_267,106.761,-6.168,CR_LDUAL-DUH_H:25,1,914.94,29650291.96,Kota Jakarta Barat,Kebon Jeruk,Kedoya Utara,Kota Jakarta Barat_Kebon Jeruk_Kedoya Utara,residential
APART_268,106.761,-6.168,CR_LDUAL-DUH_H:25,1,157.37,6799800.29,Kota Jakarta Barat,Kebon Jeruk,Kedoya Utara,Kota Jakarta Barat_Kebon Jeruk_Kedoya Utara,residential
APART_269,106.813,-6.145,CR_LDUAL-DUH_H:25,2,1576.49,23467217.74,Kota Jakarta Barat,Taman Sari,Glodok,Kota Jakarta Barat_Taman Sari_Glodok,residential
APART_270,106.822,-6.156,CR_LDUAL-DUH_H:25,1,460.22,17078568.17,Kota Jakarta Barat,Taman Sari,Maphar,Kota Jakarta Barat_Taman Sari_Maphar,residential
APART_271,106.872,-6.176,CR_LDUAL-DUH_H:25,3,336.71,9488093.43,Kota Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Kota Jakarta Pusat_Cempaka Putih_Cempaka Putih Timur,residential
APART_272,106.853,-6.193,CR_LDUAL-DUH_H:25,2,1343.36,44475437.93,Kota Jakarta Pusat,Senen,Paseban,Kota Jakarta Pusat_Senen_Paseban,residential
APART_273,106.817,-6.207,CR_LDUAL-DUH_H:25,4,802.13,29650291.96,Kota Jakarta Pusat,Tanah Abang,Karet Tengsin,Kota Jakarta Pusat_Tanah Abang_Karet Tengsin,residential
APART_274,106.816,-6.197,CR_LDUAL-DUH_H:25,1,1832.03,57877369.9,Kota Jakarta Pusat,Tanah Abang,Kebon Melati,Kota Jakarta Pusat_Tanah Abang_Kebon Melati,residential
APART_275,106.802,-6.253,CR_LDUAL-DUH_H:25,2,312.13,10081099.27,Kota Jakarta Selatan,Kebayoran Baru,Pulo,Kota Jakarta Selatan_Kebayoran Baru_Pulo,residential
APART_276,106.81,-6.227,CR_LDUAL-DUH_H:25,1,557.18,21111007.87,Kota Jakarta Selatan,Kebayoran Baru,Senayan,Kota Jakarta Selatan_Kebayoran Baru_Senayan,residential
APART_277,106.787,-6.217,CR_LDUAL-DUH_H:25,4,765.51,23690187.94,Kota Jakarta Selatan,Kebayoran Lama,Grogol Utara,Kota Jakarta Selatan_Kebayoran Lama_Grogol Utara,residential
APART_278,106.831,-6.31,CR_LDUAL-DUH_H:25,3,2342.74,69500284.35,Kota Jakarta Selatan,Pasar Minggu,Kebagusan,Kota Jakarta Selatan_Pasar Minggu_Kebagusan,residential
APART_279,106.828,-6.22,CR_LDUAL-DUH_H:25,2,510.08,23720233.57,Kota Jakarta Selatan,Setia Budi,Karet Kuningan,Kota Jakarta Selatan_Setia Budi_Karet Kuningan,residential
APART_280,106.818,-6.222,CR_LDUAL-DUH_H:25,1,295.49,11860116.78,Kota Jakarta Selatan,Setia Budi,Karet Semanggi,Kota Jakarta Selatan_Setia Budi_Karet Semanggi,residential
APART_281,106.839,-6.217,CR_LDUAL-DUH_H:25,1,1230.29,43170825.09,Kota Jakarta Selatan,Setia Budi,Menteng Atas,Kota Jakarta Selatan_Setia Budi_Menteng Atas,residential
APART_282,106.8,-6.122,CR_LDUAL-DUH_H:25,1,1304.24,47440467.13,Kota Jakarta Utara,Penjaringan,Penjaringan,Kota Jakarta Utara_Penjaringan_Penjaringan,residential
APART_283,106.862,-6.138,CR_LDUAL-DUH_H:25,1,1074.88,31073505.97,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,residential
APART_284,106.862,-6.138,CR_LDUAL-DUH_H:25,1,1386.67,40087194.73,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,residential
APART_291,106.901,-6.235,CR_LDUAL-DUH_H:25,1,2898.1,50603164.94,Kota Jakarta Timur,Duren Sawit,Pondok Bambu,Kota Jakarta Timur_Duren Sawit_Pondok Bambu,residential
APART_292,106.901,-6.235,CR_LDUAL-DUH_H:25,1,1491.37,50603164.94,Kota Jakarta Timur,Duren Sawit,Pondok Bambu,Kota Jakarta Timur_Duren Sawit_Pondok Bambu,residential
APART_295,106.801,-6.194,CR_LDUAL-DUH_H:26,1,1048.44,32976096.84,Kota Jakarta Barat,Palmerah,Slipi,Kota Jakarta Barat_Palmerah_Slipi,residential
APART_296,106.871,-6.164,CR_LDUAL-DUH_H:26,2,1918.06,43808824.3,Kota Jakarta Pusat,Kemayoran,Sumur Batu,Kota Jakarta Pusat_Kemayoran_Sumur Batu,residential
APART_297,106.809,-6.209,CR_LDUAL-DUH_H:26,6,1681.46,28993476.45,Kota Jakarta Pusat,Tanah Abang,Bendungan Hilir,Kota Jakarta Pusat_Tanah Abang_Bendungan Hilir,residential
APART_298,106.793,-6.236,CR_LDUAL-DUH_H:26,1,490.61,50977541.01,Kota Jakarta Selatan,Kebayoran Baru,Gunung,Kota Jakarta Selatan_Kebayoran Baru_Gunung,residential
APART_299,106.792,-6.245,CR_LDUAL-DUH_H:26,1,1464.61,45282393.85,Kota Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kota Jakarta Selatan_Kebayoran Baru_Kramat Pela,residential
APART_300,106.779,-6.276,CR_LDUAL-DUH_H:26,1,689.73,19833449.55,Kota Jakarta Selatan,Kebayoran Lama,Pondok Pinang,Kota Jakarta Selatan_Kebayoran Lama_Pondok Pinang,residential
APART_301,106.904,-6.168,CR_LDUAL-DUH_H:26,3,2070.28,28993476.45,Kota Jakarta Utara,Kelapa Gading,Kelapa Gading Timur,Kota Jakarta Utara_Kelapa Gading_Kelapa Gading Timur,residential
APART_302,106.915,-6.164,CR_LDUAL-DUH_H:26,1,1920.55,62128878.1,Kota Jakarta Utara,Kelapa Gading,Pegangsaan Dua,Kota Jakarta Utara_Kelapa Gading_Pegangsaan Dua,residential
APART_303,106.847,-6.141,CR_LDUAL-DUH_H:26,1,397.21,11947861.17,Kota Jakarta Utara,Pademangan,Pademangan Timur,Kota Jakarta Utara_Pademangan_Pademangan Timur,residential
APART_304,106.847,-6.141,CR_LDUAL-DUH_H:26,1,397.21,11947861.17,Kota Jakarta Utara,Pademangan,Pademangan Timur,Kota Jakarta Utara_Pademangan_Pademangan Timur,residential
APART_305,106.847,-6.141,CR_LDUAL-DUH_H:26,1,397.21,11947861.17,Kota Jakarta Utara,Pademangan,Pademangan Timur,Kota Jakarta Utara_Pademangan_Pademangan Timur,residential
APART_306,106.787,-6.113,CR_LDUAL-DUH_H:26,1,1823.93,54362768.34,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_307,106.787,-6.113,CR_LDUAL-DUH_H:26,1,1823.93,54362768.34,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_308,106.787,-6.113,CR_LDUAL-DUH_H:26,1,1823.93,54362768.34,Kota Jakarta Utara,Penjaringan,Pluit,Kota Jakarta Utara_Penjaringan_Pluit,residential
APART_309,106.854,-6.158,CR_LDUAL-DUH_H:27,1,1317.28,45226383.68,Kota Jakarta Pusat,Kemayoran,Kebon Kosong,Kota Jakarta Pusat_Kemayoran_Kebon Kosong,residential
APART_310,106.816,-6.185,CR_LDUAL-DUH_H:27,1,1138.87,34641485.37,Kota Jakarta Pusat,Tanah Abang,Kampung Bali,Kota Jakarta Pusat_Tanah Abang_Kampung Bali,residential
APART_311,106.797,-6.291,CR_LDUAL-DUH_H:27,2,349.94,10885605.65,Kota Jakarta Selatan,Cilandak,Cilandak Barat,Kota Jakarta Selatan_Cilandak_Cilandak Barat,residential
APART_312,106.797,-6.291,CR_LDUAL-DUH_H:27,4,715.26,22372625.97,Kota Jakarta Selatan,Cilandak,Cilandak Barat,Kota Jakarta Selatan_Cilandak_Cilandak Barat,residential
APART_313,106.779,-6.301,CR_LDUAL-DUH_H:27,1,1213.18,37167427.01,Kota Jakarta Selatan,Cilandak,Lebak Bulus,Kota Jakarta Selatan_Cilandak_Lebak Bulus,residential
APART_314,106.793,-6.236,CR_LDUAL-DUH_H:27,1,490.61,15396215.72,Kota Jakarta Selatan,Kebayoran Baru,Gunung,Kota Jakarta Selatan_Kebayoran Baru_Gunung,residential
APART_323,106.866,-6.19,CR_LDUAL-DUH_H:28,1,2029.05,54489266.5,Kota Jakarta Pusat,Cempaka Putih,Rawa Sari,Kota Jakarta Pusat_Cempaka Putih_Rawa Sari,residential
APART_324,106.866,-6.19,CR_LDUAL-DUH_H:28,1,1803.6,48434903.56,Kota Jakarta Pusat,Cempaka Putih,Rawa Sari,Kota Jakarta Pusat_Cempaka Putih_Rawa Sari,residential
APART_325,106.854,-6.158,CR_LDUAL-DUH_H:28,1,2431.35,50420734.6,Kota Jakarta Pusat,Kemayoran,Kebon Kosong,Kota Jakarta Pusat_Kemayoran_Kebon Kosong,residential
APART_326,106.833,-6.153,CR_LDUAL-DUH_H:28,1,1165.45,16952216.24,Kota Jakarta Pusat,Sawah Besar,Kartini,Kota Jakarta Pusat_Sawah Besar_Kartini,residential
APART_327,106.828,-6.142,CR_LDUAL-DUH_H:28,1,1566.91,54247091.98,Kota Jakarta Pusat,Sawah Besar,Mangga Dua Selatan,Kota Jakarta Pusat_Sawah Besar_Mangga Dua Selatan,residential
APART_328,106.797,-6.309,CR_LDUAL-DUH_H:28,2,901.36,27668438.66,Kota Jakarta Selatan,Cilandak,Pondok Labu,Kota Jakarta Selatan_Cilandak_Pondok Labu,residential
APART_329,106.793,-6.236,CR_LDUAL-DUH_H:28,1,490.61,15499169.14,Kota Jakarta Selatan,Kebayoran Baru,Gunung,Kota Jakarta Selatan_Kebayoran Baru_Gunung,residential
APART_330,106.787,-6.217,CR_LDUAL-DUH_H:28,3,493.75,15620256.4,Kota Jakarta Selatan,Kebayoran Lama,Grogol Utara,Kota Jakarta Selatan_Kebayoran Lama_Grogol Utara,residential
APART_331,106.785,-6.136,CR_LDUAL-DUH_H:28,2,759.2,11301477.5,Kota Jakarta Utara,Penjaringan,Pejagalan,Kota Jakarta Utara_Penjaringan_Pejagalan,residential
APART_332,106.862,-6.138,CR_LDUAL-DUH_H:28,1,1895.39,55942313.61,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,residential
APART_333,106.862,-6.138,CR_LDUAL-DUH_H:28,1,2133.34,62965374.62,Kota Jakarta Utara,Tanjung Priok,Sunter Agung,Kota Jakarta Utara_Tanjung Priok_Sunter Agung,residential
APART_337,106.783,-6.173,CR_LDUAL-DUH_H:29,1,4851.05,96301554.94,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_338,106.783,-6.173,CR_LDUAL-DUH_H:29,1,3722.77,73903200.37,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_339,106.783,-6.173,CR_LDUAL-DUH_H:29,1,2004.57,39794030.97,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_340,106.783,-6.173,CR_LDUAL-DUH_H:29,1,2004.57,39794030.97,Kota Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,Kota Jakarta Barat_Grogol Petamburan_Tanjung Duren Utara,residential
APART_341,106.816,-6.137,CR_LDUAL-DUH_H:29,1,365.58,14252760.07,Kota Jakarta Barat,Taman Sari,Pinangsia,Kota Jakarta Barat_Taman Sari_Pinangsia,residential
APART_342,106.793,-6.236,CR_LDUAL-DUH_H:29,1,490.61,15592763.15,Kota Jakarta Selatan,Kebayoran Baru,Gunung,Kota Jakarta Selatan_Kebayoran Baru_Gunung,residential
APART_343,106.835,-6.273,CR_LDUAL-DUH_H:29,3,820.66,24038843.2,Kota Jakarta Selatan,Pasar Minggu,Pejaten Barat,Kota Jakarta Selatan_Pasar Minggu_Pejaten Barat,residential
